0,0
1,1
2,0
3,2
4,3
5,4
6,5
7,4
8,6
9,7
10,8
11,9
12,10
13,2
14,11
15,12
16,12
17,13
18,14
19,15
20,16
21,16
22,16
23,17
24,18
25,19
26,20
27,21
28,21
29,6
30,22
31,2
32,2
33,2
34,21
35,2
36,23
37,24
38,7
39,6
40,7
41,7
42,6
43,14
44,14
45,6
46,0
47,21
48,25
49,21
50,26
51,24
52,27
53,24
54,28
55,6
56,6
57,29
58,14
59,14
60,0
61,2
62,27
63,2
64,6
65,6
66,14
67,2
68,30
69,31
70,27
71,21
72,2
73,32
74,14
75,14
76,14
77,3
78,33
79,27
80,2
81,22
82,34
83,4
84,27
85,26
86,17
87,25
88,35
89,14
90,6
91,36
92,37
93,11
94,2
95,38
96,21
97,4
98,21
99,2
100,27
101,15
102,26
103,39
104,4
105,21
106,2
107,39
108,23
109,26
110,11
111,40
112,11
113,15
114,14
115,4
116,41
117,35
118,22
119,14
120,7
121,6
122,26
123,42
124,43
125,26
126,14
127,25
128,36
129,20
130,36
131,44
132,24
133,1
134,16
135,45
136,46
137,1
138,14
139,14
140,6
141,14
142,14
143,6
144,6
145,14
146,22
147,25
148,35
149,21
150,1
151,42
152,1
153,1
154,6
155,45
156,35
157,6
158,14
159,6
160,7
161,6
162,22
163,6
164,42
165,42
166,39
167,14
168,6
169,6
170,42
171,14
172,22
173,6
174,6
175,31
176,42
177,14
178,6
179,42
180,6
181,47
182,14
183,14
184,6
185,48
186,49
187,2
188,39
189,2
190,15
191,50
192,49
193,49
194,49
195,49
196,21
197,14
198,14
199,14
200,51
201,52
202,26
203,14
204,6
205,1
206,37
207,33
208,53
209,14
210,34
211,34
212,36
213,2
214,44
215,2
216,54
217,34
218,24
219,34
220,2
221,30
222,55
223,55
224,24
225,37
226,43
227,56
228,11
229,2
230,57
231,58
232,36
233,34
234,49
235,33
236,19
237,38
238,34
239,59
240,38
241,14
242,26
243,60
244,61
245,43
246,4
247,35
248,14
249,14
250,14
251,6
252,6
253,42
254,42
255,35
256,14
257,42
258,62
259,34
260,34
261,63
262,17
263,14
264,64
265,65
266,31
267,0
268,1
269,2
270,30
271,55
272,22
273,66
274,6
275,67
276,67
277,21
278,51
279,16
280,3
281,68
282,69
283,2
284,51
285,34
286,35
287,15
288,4
289,27
290,35
291,51
292,4
293,26
294,0
295,43
296,26
297,27
298,54
299,0
300,14
301,6
302,66
303,17
304,6
305,42
306,14
307,7
308,6
309,7
310,42
311,34
312,2
313,7
314,6
315,70
316,44
317,35
318,38
319,4
320,45
321,67
322,41
323,25
324,38
325,44
326,14
327,71
328,3
329,38
330,38
331,33
332,26
333,0
334,3
335,19
336,14
337,72
338,34
339,39
340,34
341,64
342,15
343,34
344,73
345,27
346,42
347,21
348,74
349,6
350,31
351,14
352,2
353,4
354,2
355,1
356,4
357,14
358,24
359,27
360,69
361,1
362,54
363,75
364,69
365,15
366,3
367,75
368,75
369,14
370,2
371,27
372,6
373,54
374,14
375,44
376,14
377,74
378,16
379,2
380,76
381,1
382,69
383,8
384,14
385,67
386,27
387,69
388,14
389,14
390,6
391,21
392,14
393,38
394,14
395,67
396,14
397,73
398,63
399,14
400,14
401,6
402,38
403,36
404,14
405,77
406,78
407,79
408,11
409,80
410,79
411,2
412,2
413,1
414,4
415,22
416,2
417,24
418,4
419,26
420,38
421,26
422,26
423,2
424,38
425,0
426,14
427,2
428,14
429,27
430,42
431,42
432,42
433,14
434,14
435,14
436,6
437,55
438,15
439,81
440,23
441,42
442,35
443,14
444,7
445,22
446,15
447,45
448,14
449,42
450,17
451,42
452,2
453,1
454,82
455,82
456,82
457,54
458,42
459,42
460,30
461,4
462,15
463,83
464,1
465,50
466,64
467,24
468,2
469,28
470,2
471,1
472,15
473,26
474,84
475,16
476,1
477,85
478,27
479,24
480,76
481,65
482,2
483,15
484,86
485,2
486,7
487,87
488,2
489,4
490,2
491,33
492,14
493,57
494,9
495,75
496,2
497,71
498,14
499,33
500,4
501,43
502,14
503,17
504,26
505,56
506,4
507,6
508,51
509,88
510,89
511,69
512,27
513,14
514,48
515,79
516,90
517,15
518,14
519,0
520,44
521,34
522,27
523,7
524,38
525,23
526,4
527,4
528,21
529,69
530,45
531,4
532,11
533,26
534,77
535,38
536,6
537,91
538,44
539,41
540,4
541,65
542,7
543,21
544,38
545,26
546,26
547,26
548,1
549,4
550,26
551,16
552,92
553,24
554,39
555,75
556,6
557,2
558,7
559,19
560,4
561,4
562,38
563,21
564,3
565,93
566,38
567,38
568,49
569,4
570,2
571,80
572,33
573,33
574,80
575,94
576,26
577,14
578,14
579,2
580,15
581,4
582,1
583,39
584,11
585,26
586,15
587,4
588,69
589,38
590,6
591,33
592,95
593,96
594,44
595,38
596,97
597,38
598,38
599,38
600,77
601,88
602,3
603,34
604,37
605,3
606,23
607,34
608,98
609,99
610,34
611,10
612,38
613,10
614,28
615,38
616,33
617,49
618,39
619,15
620,6
621,21
622,35
623,74
624,85
625,9
626,85
627,40
628,9
629,9
630,85
631,85
632,11
633,9
634,40
635,85
636,85
637,100
638,80
639,9
640,101
641,102
642,103
643,57
644,11
645,102
646,81
647,11
648,104
649,9
650,32
651,0
652,57
653,57
654,85
655,40
656,11
657,105
658,11
659,9
660,9
661,85
662,11
663,101
664,57
665,11
666,57
667,9
668,40
669,40
670,0
671,40
672,9
673,106
674,95
675,38
676,0
677,38
678,38
679,62
680,24
681,49
682,38
683,1
684,77
685,107
686,92
687,34
688,108
689,0
690,24
691,51
692,33
693,20
694,92
695,14
696,6
697,38
698,109
699,44
700,38
701,44
702,28
703,11
704,38
705,10
706,38
707,10
708,34
709,110
710,38
711,38
712,17
713,33
714,86
715,38
716,11
717,6
718,63
719,38
720,21
721,14
722,86
723,28
724,44
725,38
726,29
727,86
728,111
729,38
730,86
731,21
732,86
