0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,9
11,10
12,11
13,12
14,13
15,14
16,15
17,15
18,16
19,6
20,17
21,18
22,19
23,20
24,21
25,22
26,19
27,23
28,24
29,25
30,26
31,16
32,27
33,2
34,0
35,28
36,29
37,30
38,31
39,21
40,32
41,33
42,34
43,35
44,10
45,36
46,37
47,38
48,19
49,32
50,14
51,20
52,15
53,3
54,39
55,40
56,25
57,41
58,40
59,42
60,43
61,17
62,44
63,44
64,45
65,5
66,40
67,46
68,30
69,47
70,26
71,48
72,42
73,49
74,42
75,15
76,15
77,50
78,51
79,52
80,23
81,13
82,53
83,54
84,55
85,56
86,32
87,57
88,58
89,58
90,59
91,60
92,60
93,61
94,61
95,58
96,62
97,63
98,64
99,52
100,65
101,66
102,67
103,63
104,68
105,12
106,58
107,69
108,9
109,70
110,59
111,58
112,71
113,72
114,53
115,16
116,68
117,73
118,56
119,12
120,74
121,63
122,69
123,26
124,75
125,76
126,63
127,52
128,68
129,77
130,25
131,55
132,12
133,25
134,63
135,25
136,25
137,25
138,3
139,5
140,42
141,78
142,5
143,12
144,79
145,68
146,52
147,3
148,39
149,65
150,42
151,42
152,12
153,79
154,49
155,80
156,12
157,42
158,5
159,81
160,82
161,63
162,83
163,82
164,29
165,1
166,5
167,42
168,5
169,83
170,84
171,85
172,74
173,86
174,26
175,87
176,12
177,21
178,12
179,32
180,88
181,89
182,73
183,90
184,27
185,27
186,91
187,3
188,11
189,3
190,8
191,92
192,93
193,94
194,95
195,96
196,14
197,74
198,42
199,2
200,32
201,97
202,29
203,98
204,99
205,52
206,12
207,100
208,101
209,56
210,102
211,77
212,42
213,42
214,55
215,103
216,1
217,89
218,104
219,105
220,106
221,107
222,108
223,26
224,56
225,107
226,5
227,63
228,105
229,42
230,106
231,49
232,95
233,11
234,109
235,11
236,11
237,8
238,8
239,11
240,43
241,5
242,110
243,111
244,112
245,42
246,113
247,114
248,12
249,104
250,5
251,104
252,15
253,115
254,14
255,26
256,116
257,12
258,63
259,12
260,25
261,25
262,19
263,49
264,117
265,117
266,117
267,117
268,117
269,117
270,117
271,118
272,119
273,120
274,117
275,63
276,121
277,63
278,107
279,67
280,109
281,78
282,95
283,78
284,3
285,90
286,122
287,32
288,123
289,78
290,16
291,79
292,124
293,6
294,1
295,95
296,78
297,125
298,31
299,95
300,79
301,122
302,2
303,10
304,126
305,49
306,127
307,128
308,113
309,32
310,14
311,14
312,14
313,109
314,129
315,39
316,121
317,130
318,131
319,132
320,133
321,3
322,19
323,107
324,134
325,135
326,7
327,136
328,137
329,138
330,139
331,140
332,33
333,141
334,123
335,76
336,142
337,68
338,12
339,143
340,144
341,145
342,39
343,146
344,86
345,147
346,148
347,149
348,150
349,151
350,152
351,69
352,153
353,154
354,52
355,12
356,54
357,58
358,155
359,49
360,71
361,74
362,68
363,156
364,154
365,59
366,42
367,89
368,29
369,107
370,122
371,104
372,157
373,130
374,90
375,119
376,44
377,20
378,158
379,159
380,40
381,160
382,31
383,1
384,74
385,161
386,11
387,137
388,24
389,137
390,74
391,162
392,126
393,110
394,163
395,10
396,21
397,90
398,164
399,29
400,41
401,15
402,91
403,144
404,3
405,165
406,135
407,166
408,49
409,167
410,155
411,35
412,168
413,74
414,107
415,86
416,169
417,95
418,58
419,82
420,49
421,118
422,78
423,170
424,171
425,82
426,172
427,55
428,173
429,174
430,175
431,39
432,14
433,176
434,14
435,177
436,178
437,179
438,180
439,90
440,33
441,181
442,182
443,183
444,78
445,78
446,3
447,184
448,3
449,139
450,91
451,3
452,3
453,3
454,159
455,89
456,185
457,184
458,126
459,60
460,53
461,108
462,14
463,186
464,79
465,2
466,71
467,91
468,107
469,162
470,8
471,187
472,49
473,162
474,161
475,162
476,188
477,20
478,189
479,78
480,20
481,3
482,21
483,68
484,137
485,190
486,191
487,78
488,130
489,137
490,36
491,59
492,174
493,192
494,79
495,153
496,27
497,193
498,112
499,1
500,91
501,194
502,195
503,36
504,78
505,59
506,35
507,196
508,197
509,198
510,42
511,157
512,29
513,107
514,158
515,38
516,78
517,91
518,180
519,50
520,5
521,19
522,5
523,19
524,50
525,90
526,11
527,3
528,199
529,29
530,35
531,200
532,1
533,2
534,201
535,17
536,78
537,157
538,202
539,91
540,78
541,113
542,126
543,64
544,203
545,20
546,21
547,30
548,25
549,204
550,32
551,6
552,112
553,3
554,91
555,29
556,21
557,6
558,8
559,16
560,6
561,32
562,32
563,32
564,32
565,205
566,189
567,206
568,137
569,76
570,193
571,70
572,60
573,207
574,208
575,21
576,50
577,39
578,29
579,3
580,173
581,39
582,1
583,59
584,157
585,15
586,3
587,32
588,19
589,8
590,209
591,3
592,14
593,11
594,70
595,74
596,210
597,148
598,123
599,50
600,139
601,16
602,12
603,14
604,22
605,211
606,212
607,2
608,111
609,130
610,17
611,12
612,1
613,12
614,213
615,1
616,148
617,126
618,5
619,141
620,21
621,42
622,107
623,2
624,214
625,29
626,111
627,215
628,216
629,126
630,119
631,26
632,31
633,217
634,205
635,205
636,157
637,42
638,111
639,218
640,219
641,26
642,107
643,5
644,220
645,59
646,221
647,222
648,6
649,223
650,16
651,110
652,111
653,224
654,107
655,16
656,31
657,91
658,224
659,157
660,10
661,189
662,106
663,106
664,18
665,21
666,2
667,90
668,2
669,27
670,107
671,225
672,226
673,227
674,228
675,137
676,207
677,229
678,137
679,161
680,161
681,56
682,209
683,106
684,44
685,91
686,2
687,157
688,21
689,227
690,122
691,10
692,139
693,10
694,53
695,29
696,91
697,125
698,107
699,3
700,1
701,29
702,18
703,15
704,139
705,230
706,17
707,78
708,231
709,186
710,44
711,208
712,122
713,232
714,127
715,15
716,107
717,126
718,79
719,29
720,107
721,14
722,78
723,233
724,21
725,21
726,3
727,224
728,50
729,88
730,234
731,107
732,11
733,106
734,49
735,36
736,235
737,236
738,83
739,237
740,112
741,141
742,3
743,141
744,96
745,53
746,137
747,17
748,211
749,82
750,17
751,3
752,139
753,89
754,215
755,3
756,71
757,233
758,5
759,238
760,224
761,239
762,63
763,78
764,141
765,74
766,240
767,104
768,241
769,31
770,242
771,91
772,219
773,3
774,230
775,37
776,243
777,53
778,19
779,122
780,68
781,244
782,245
783,3
784,148
785,107
786,114
787,78
788,214
789,122
790,246
791,78
792,172
793,21
794,128
795,122
796,159
797,247
798,15
799,41
800,12
801,248
802,38
803,203
804,199
805,249
806,27
807,40
808,3
809,133
810,61
811,32
812,234
813,19
814,8
815,42
816,119
817,3
818,250
819,104
820,76
821,107
822,77
823,104
824,17
825,121
826,119
827,251
828,29
829,157
830,227
831,225
832,106
833,237
834,15
835,3
836,252
837,104
838,227
839,8
840,14
841,43
842,122
843,14
844,10
845,90
846,109
847,32
848,19
849,21
850,106
851,0
852,3
853,3
854,21
855,107
856,107
857,19
858,11
859,253
860,50
861,201
862,202
863,49
864,254
865,38
866,32
867,37
868,255
869,29
870,158
871,32
872,157
873,90
874,3
875,119
876,107
877,108
878,32
879,44
880,71
881,209
882,227
883,69
884,20
885,59
886,32
887,157
888,12
889,39
890,63
891,256
892,166
893,78
894,21
895,49
896,52
897,257
898,15
899,189
900,258
901,259
902,56
903,23
904,260
905,112
906,104
907,261
908,104
909,224
910,148
911,12
912,3
913,90
914,108
915,3
916,1
917,10
918,55
919,128
920,60
921,205
922,262
923,5
924,12
925,6
926,207
927,127
928,157
929,107
930,263
931,49
932,117
933,29
934,1
935,21
936,12
937,90
938,91
939,38
940,33
941,108
942,220
943,79
944,42
945,230
946,157
947,264
948,259
949,67
950,239
951,189
952,77
953,26
954,209
955,265
956,259
957,59
958,2
959,3
960,29
961,21
962,90
963,119
964,266
965,267
966,17
967,2
968,2
969,35
970,170
971,89
972,2
973,79
974,14
975,225
976,74
977,15
978,32
979,3
980,52
981,60
982,31
983,3
984,3
985,22
986,157
987,180
988,3
989,259
990,12
991,91
992,60
993,8
994,227
995,268
996,3
997,26
998,259
999,121
1000,11
1001,269
1002,6
1003,2
1004,6
1005,173
1006,128
1007,74
1008,215
1009,29
1010,52
1011,270
1012,44
1013,105
1014,44
1015,106
1016,2
1017,227
1018,259
1019,17
1020,21
1021,2
1022,53
1023,52
1024,103
1025,42
1026,91
1027,271
1028,29
1029,77
1030,29
1031,50
1032,227
1033,272
1034,128
1035,21
1036,117
1037,21
1038,223
1039,3
1040,273
1041,157
1042,29
1043,11
1044,227
1045,11
1046,6
1047,50
1048,32
1049,274
1050,6
1051,6
1052,225
1053,31
1054,6
1055,3
1056,17
1057,157
1058,53
1059,79
1060,227
1061,6
